id,name,user_id,task_id,task_type,category,pattern,frequency,accuracy,impact_score,last_seen,created_at,updated_at
2934,応用力型学習パターン_L14,7,2934,tool_management,learning_style,"{""pattern_type"": ""learning_style"", ""level"": 14, ""coefficient"": ""応用力"", ""task_type"": ""tool_management"", ""characteristics"": [""自律的学習"", ""創造的思考"", ""統合的理解""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",54,0.905,0.764,2025-01-04T09:00:00Z,2025-01-03T00:00:00Z,2025-01-03T00:00:00Z
2935,時間管理パターン_最適化L15,7,2935,tool_management,time_management,"{""pattern_type"": ""time_management"", ""level"": 15, ""coefficient"": ""応用力"", ""task_type"": ""tool_management"", ""characteristics"": [""タスク優先順位付け"", ""時間配分最適化"", ""効率的実行""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",55,0.994,0.85,2025-01-06T12:00:00Z,2025-01-06T00:00:00Z,2025-01-06T00:00:00Z
2936,応用力型学習パターン_L16,7,2936,tool_management,learning_style,"{""pattern_type"": ""learning_style"", ""level"": 16, ""coefficient"": ""応用力"", ""task_type"": ""tool_management"", ""characteristics"": [""自律的学習"", ""創造的思考"", ""統合的理解""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",67,0.988,0.865,2025-01-09T09:00:00Z,2025-01-09T00:00:00Z,2025-01-09T00:00:00Z
2937,作業リズムパターン_効率85%,7,2937,tool_management,work_rhythm,"{""pattern_type"": ""work_rhythm"", ""level"": 17, ""coefficient"": ""応用力"", ""task_type"": ""tool_management"", ""characteristics"": [""集中時間の最適化"", ""休憩タイミングの確立"", ""効率的作業フロー""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",63,1.0,0.912,2025-01-12T14:00:00Z,2025-01-12T00:00:00Z,2025-01-12T00:00:00Z
2938,作業リズムパターン_効率90%,7,2938,tool_management,work_rhythm,"{""pattern_type"": ""work_rhythm"", ""level"": 18, ""coefficient"": ""応用力"", ""task_type"": ""tool_management"", ""characteristics"": [""集中時間の最適化"", ""休憩タイミングの確立"", ""効率的作業フロー""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",66,1.0,0.89,2025-01-16T16:00:00Z,2025-01-15T00:00:00Z,2025-01-15T00:00:00Z
2939,応用力型学習パターン_L19,7,2939,tool_management,learning_style,"{""pattern_type"": ""learning_style"", ""level"": 19, ""coefficient"": ""応用力"", ""task_type"": ""tool_management"", ""characteristics"": [""自律的学習"", ""創造的思考"", ""統合的理解""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",62,1.0,0.997,2025-01-20T00:00:00Z,2025-01-18T00:00:00Z,2025-01-18T00:00:00Z
2940,応用力型学習パターン_L20,7,2940,tool_management,learning_style,"{""pattern_type"": ""learning_style"", ""level"": 20, ""coefficient"": ""応用力"", ""task_type"": ""tool_management"", ""characteristics"": [""自律的学習"", ""創造的思考"", ""統合的理解""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",73,1.0,1.0,2025-01-21T03:00:00Z,2025-01-21T00:00:00Z,2025-01-21T00:00:00Z
2941,エラー傾向パターン_頻度19,8,2941,tool_management,error_tendency,"{""pattern_type"": ""error_tendency"", ""level"": 1, ""coefficient"": ""実践力"", ""task_type"": ""tool_management"", ""characteristics"": [""基本的ミスの発生"", ""確認不足"", ""経験不足""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",9,0.656,0.552,2024-11-28T19:00:00Z,2024-11-27T00:00:00Z,2024-11-27T00:00:00Z
2942,エラー傾向パターン_頻度18,8,2942,tool_management,error_tendency,"{""pattern_type"": ""error_tendency"", ""level"": 2, ""coefficient"": ""実践力"", ""task_type"": ""tool_management"", ""characteristics"": [""基本的ミスの発生"", ""確認不足"", ""経験不足""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",26,0.695,0.574,2024-12-01T23:00:00Z,2024-11-30T00:00:00Z,2024-11-30T00:00:00Z
2943,実践力型学習パターン_L3,8,2943,tool_management,learning_style,"{""pattern_type"": ""learning_style"", ""level"": 3, ""coefficient"": ""実践力"", ""task_type"": ""tool_management"", ""characteristics"": [""段階的学習"", ""反復練習重視"", ""基礎固め""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",20,0.637,0.649,2024-12-04T14:00:00Z,2024-12-03T00:00:00Z,2024-12-03T00:00:00Z
2944,作業リズムパターン_効率20%,8,2944,tool_management,work_rhythm,"{""pattern_type"": ""work_rhythm"", ""level"": 4, ""coefficient"": ""実践力"", ""task_type"": ""tool_management"", ""characteristics"": [""集中時間の最適化"", ""休憩タイミングの確立"", ""効率的作業フロー""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",27,0.735,0.571,2024-12-06T14:00:00Z,2024-12-06T00:00:00Z,2024-12-06T00:00:00Z
2945,エラー傾向パターン_頻度15,8,2945,tool_management,error_tendency,"{""pattern_type"": ""error_tendency"", ""level"": 5, ""coefficient"": ""実践力"", ""task_type"": ""tool_management"", ""characteristics"": [""基本的ミスの発生"", ""確認不足"", ""経験不足""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",24,0.702,0.718,2024-12-09T04:00:00Z,2024-12-09T00:00:00Z,2024-12-09T00:00:00Z
2946,エラー傾向パターン_頻度14,8,2946,tool_management,error_tendency,"{""pattern_type"": ""error_tendency"", ""level"": 6, ""coefficient"": ""実践力"", ""task_type"": ""tool_management"", ""characteristics"": [""基本的ミスの発生"", ""確認不足"", ""経験不足""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",37,0.764,0.579,2024-12-13T06:00:00Z,2024-12-12T00:00:00Z,2024-12-12T00:00:00Z
2947,エラー傾向パターン_頻度13,8,2947,tool_management,error_tendency,"{""pattern_type"": ""error_tendency"", ""level"": 7, ""coefficient"": ""実践力"", ""task_type"": ""tool_management"", ""characteristics"": [""基本的ミスの発生"", ""確認不足"", ""経験不足""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",41,0.754,0.583,2024-12-15T15:00:00Z,2024-12-15T00:00:00Z,2024-12-15T00:00:00Z
2948,作業リズムパターン_効率40%,8,2948,tool_management,work_rhythm,"{""pattern_type"": ""work_rhythm"", ""level"": 8, ""coefficient"": ""実践力"", ""task_type"": ""tool_management"", ""characteristics"": [""集中時間の最適化"", ""休憩タイミングの確立"", ""効率的作業フロー""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",40,0.797,0.613,2024-12-18T17:00:00Z,2024-12-18T00:00:00Z,2024-12-18T00:00:00Z
2949,作業リズムパターン_効率45%,8,2949,tool_management,work_rhythm,"{""pattern_type"": ""work_rhythm"", ""level"": 9, ""coefficient"": ""実践力"", ""task_type"": ""tool_management"", ""characteristics"": [""集中時間の最適化"", ""休憩タイミングの確立"", ""効率的作業フロー""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",37,0.779,0.776,2024-12-21T06:00:00Z,2024-12-21T00:00:00Z,2024-12-21T00:00:00Z
2950,作業リズムパターン_効率50%,8,2950,tool_management,work_rhythm,"{""pattern_type"": ""work_rhythm"", ""level"": 10, ""coefficient"": ""実践力"", ""task_type"": ""tool_management"", ""characteristics"": [""集中時間の最適化"", ""休憩タイミングの確立"", ""効率的作業フロー""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",46,0.857,0.723,2024-12-25T02:00:00Z,2024-12-24T00:00:00Z,2024-12-24T00:00:00Z
2951,成功要因パターン_達成率55%,8,2951,tool_management,success_factor,"{""pattern_type"": ""success_factor"", ""level"": 11, ""coefficient"": ""実践力"", ""task_type"": ""tool_management"", ""characteristics"": [""計画的準備"", ""適切なツール選択"", ""品質重視""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",42,0.851,0.707,2024-12-28T21:00:00Z,2024-12-27T00:00:00Z,2024-12-27T00:00:00Z
2952,エラー傾向パターン_頻度8,8,2952,tool_management,error_tendency,"{""pattern_type"": ""error_tendency"", ""level"": 12, ""coefficient"": ""実践力"", ""task_type"": ""tool_management"", ""characteristics"": [""高度な最適化"", ""予防的対応"", ""ミス最小化""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",53,0.879,0.839,2024-12-30T11:00:00Z,2024-12-30T00:00:00Z,2024-12-30T00:00:00Z
2953,時間管理パターン_最適化L13,8,2953,tool_management,time_management,"{""pattern_type"": ""time_management"", ""level"": 13, ""coefficient"": ""実践力"", ""task_type"": ""tool_management"", ""characteristics"": [""タスク優先順位付け"", ""時間配分最適化"", ""効率的実行""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",44,0.959,0.779,2025-01-02T23:00:00Z,2025-01-02T00:00:00Z,2025-01-02T00:00:00Z
2954,時間管理パターン_最適化L14,8,2954,tool_management,time_management,"{""pattern_type"": ""time_management"", ""level"": 14, ""coefficient"": ""実践力"", ""task_type"": ""tool_management"", ""characteristics"": [""タスク優先順位付け"", ""時間配分最適化"", ""効率的実行""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",47,0.932,0.884,2025-01-05T06:00:00Z,2025-01-05T00:00:00Z,2025-01-05T00:00:00Z
2955,エラー傾向パターン_頻度5,8,2955,tool_management,error_tendency,"{""pattern_type"": ""error_tendency"", ""level"": 15, ""coefficient"": ""実践力"", ""task_type"": ""tool_management"", ""characteristics"": [""高度な最適化"", ""予防的対応"", ""ミス最小化""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",64,0.935,0.9,2025-01-09T04:00:00Z,2025-01-08T00:00:00Z,2025-01-08T00:00:00Z
2956,成功要因パターン_達成率80%,8,2956,tool_management,success_factor,"{""pattern_type"": ""success_factor"", ""level"": 16, ""coefficient"": ""実践力"", ""task_type"": ""tool_management"", ""characteristics"": [""計画的準備"", ""適切なツール選択"", ""品質重視""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",63,1.0,0.906,2025-01-11T12:00:00Z,2025-01-11T00:00:00Z,2025-01-11T00:00:00Z
2957,時間管理パターン_最適化L17,8,2957,tool_management,time_management,"{""pattern_type"": ""time_management"", ""level"": 17, ""coefficient"": ""実践力"", ""task_type"": ""tool_management"", ""characteristics"": [""タスク優先順位付け"", ""時間配分最適化"", ""効率的実行""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",63,1.0,0.903,2025-01-15T03:00:00Z,2025-01-14T00:00:00Z,2025-01-14T00:00:00Z
2958,実践力型学習パターン_L18,8,2958,tool_management,learning_style,"{""pattern_type"": ""learning_style"", ""level"": 18, ""coefficient"": ""実践力"", ""task_type"": ""tool_management"", ""characteristics"": [""自律的学習"", ""創造的思考"", ""統合的理解""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",60,1.0,1.0,2025-01-18T03:00:00Z,2025-01-17T00:00:00Z,2025-01-17T00:00:00Z
2959,時間管理パターン_最適化L19,8,2959,tool_management,time_management,"{""pattern_type"": ""time_management"", ""level"": 19, ""coefficient"": ""実践力"", ""task_type"": ""tool_management"", ""characteristics"": [""タスク優先順位付け"", ""時間配分最適化"", ""効率的実行""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",70,1.0,0.967,2025-01-20T22:00:00Z,2025-01-20T00:00:00Z,2025-01-20T00:00:00Z
2960,時間管理パターン_最適化L20,8,2960,tool_management,time_management,"{""pattern_type"": ""time_management"", ""level"": 20, ""coefficient"": ""実践力"", ""task_type"": ""tool_management"", ""characteristics"": [""タスク優先順位付け"", ""時間配分最適化"", ""効率的実行""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",70,1.0,1.0,2025-01-23T10:00:00Z,2025-01-23T00:00:00Z,2025-01-23T00:00:00Z
2961,エラー傾向パターン_頻度19,9,2961,tool_management,error_tendency,"{""pattern_type"": ""error_tendency"", ""level"": 1, ""coefficient"": ""分析力"", ""task_type"": ""tool_management"", ""characteristics"": [""基本的ミスの発生"", ""確認不足"", ""経験不足""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",11,0.67,0.539,2024-11-29T03:00:00Z,2024-11-29T00:00:00Z,2024-11-29T00:00:00Z
2962,作業リズムパターン_効率10%,9,2962,tool_management,work_rhythm,"{""pattern_type"": ""work_rhythm"", ""level"": 2, ""coefficient"": ""分析力"", ""task_type"": ""tool_management"", ""characteristics"": [""集中時間の最適化"", ""休憩タイミングの確立"", ""効率的作業フロー""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",24,0.617,0.647,2024-12-02T06:00:00Z,2024-12-02T00:00:00Z,2024-12-02T00:00:00Z
